,yield_spread,yield_spread_3m_avg,yield_inverted,unrate,unrate_mom,unrate_3m_avg,unrate_yoy,icsa,icsa_3m_avg,icsa_yoy_pct,indpro_mom_pct,indpro_yoy_pct,umcsent,umcsent_yoy,credit_spread,credit_spread_3m_avg,credit_spread_mom,payems_mom,payems_3m_avg,USREC
1992-10-31,2.5061904761904765,2.473333333333334,0,7.3,-0.2999999999999998,7.5,0.2999999999999998,377800.0,400666.6666666667,-10.632761679479596,0.675158053367686,2.917078740220802,73.3,-5.0,2.2509523809523806,2.173174603174603,0.049523809523809526,188.0,115.33333333333333,0.0
1992-11-30,2.293684210526316,2.4402756892230584,0,7.4,0.10000000000000053,7.433333333333333,0.40000000000000036,362250.0,385683.3333333333,-18.668612483161205,0.37922171266961957,3.4710914183461616,85.3,16.200000000000003,2.084736842105263,2.1790392648287384,-0.16621553884711737,144.0,122.33333333333333,0.0
1992-12-31,2.096363636363636,2.2987461076934763,0,7.4,0.0,7.366666666666667,0.10000000000000053,339000.0,359683.3333333333,-25.779967159277504,0.16889209896300272,4.152288897664813,91.0,22.799999999999997,2.040454545454545,2.1253812561707295,-0.044282296650718145,219.0,183.66666666666666,0.0
1993-01-31,2.21,2.2000159489633178,0,7.3,-0.10000000000000053,7.366666666666667,0.0,345600.0,348950.0,-21.27562642369021,0.3839896069506743,5.1026982701394274,89.3,21.799999999999997,2.066315789473684,2.0638357256778304,0.02586124401913903,288.0,217.0,0.0
1993-02-28,2.1605263157894736,2.155629984051037,0,7.1,-0.20000000000000018,7.266666666666667,-0.3000000000000007,338250.0,340950.0,-23.50746268656716,0.4815953484483826,4.8685284067500945,86.6,17.799999999999997,2.1347368421052635,2.0805023923444974,0.06842105263157938,257.0,254.66666666666666,0.0
1993-03-31,2.0256521739130435,2.1320594965675057,0,7.0,-0.09999999999999964,7.133333333333333,-0.40000000000000036,351000.0,344950.0,-18.27706635622818,-0.08735319809765052,3.8911814838072933,85.9,9.900000000000006,2.170434782608696,2.1238291380625482,0.035697940503432335,-43.0,167.33333333333334,0.0
1993-04-30,2.131904761904762,2.1060277505357594,0,7.1,0.09999999999999964,7.066666666666666,-0.3000000000000007,354750.0,348000.0,-15.182307232516434,0.2743160602107775,3.3914177146763924,85.6,8.399999999999991,2.170952380952381,2.15870800188878,0.0005175983436851439,296.0,170.0,0.0
1993-05-31,2.0585,2.0720189786059353,0,7.1,0.0,7.066666666666666,-0.5,343600.0,349783.3333333333,-17.680881648298996,-0.37844013772083684,2.6622718052738525,80.3,1.0999999999999943,2.1785,2.1732957211870256,0.007547619047619136,271.0,174.66666666666666,0.0
1993-06-30,1.799090909090909,1.9964985569985572,0,7.0,-0.09999999999999964,7.066666666666666,-0.7999999999999998,342750.0,347033.3333333333,-18.149253731343286,0.22551864657938125,2.8411547715022856,81.5,1.0999999999999943,2.106818181818182,2.1520901875901877,-0.07168181818181818,171.0,246.0,0.0
1993-07-31,1.7333333333333332,1.8636414141414142,0,6.9,-0.09999999999999964,7.0,-0.7999999999999998,350800.0,345716.6666666667,-20.767927724449464,0.2696746193213917,2.1777342523886745,77.0,0.4000000000000057,2.128095238095238,2.1378044733044734,0.021277056277055895,312.0,251.33333333333334,0.0
1993-08-31,1.6763636363636365,1.7362626262626264,0,6.8,-0.10000000000000053,6.900000000000001,-0.7999999999999998,341000.0,344850.0,-16.257367387033394,-0.12057408624809307,2.628418293185275,77.3,1.2000000000000028,1.9172727272727272,2.0507287157287157,-0.21082251082251058,146.0,209.66666666666666,0.0
1993-09-30,1.512857142857143,1.6408513708513712,0,6.7,-0.09999999999999964,6.800000000000001,-0.8999999999999995,339000.0,343600.0,-18.705035971223015,0.5305512966212289,2.833713227717971,77.9,2.3000000000000114,1.9819047619047616,2.009090909090909,0.06463203463203437,248.0,235.33333333333334,0.0
1993-10-31,1.4594999999999998,1.5495735930735932,0,6.8,0.09999999999999964,6.766666666666666,-0.5,349800.0,343266.6666666667,-7.411328745367918,0.733038914392603,2.892835100274227,82.7,9.400000000000006,1.98,1.9597258297258298,-0.0019047619047616315,286.0,226.66666666666666,0.0
1993-11-30,1.5685,1.5136190476190476,0,6.6,-0.20000000000000018,6.7,-0.8000000000000007,341000.0,343266.6666666667,-5.866114561766733,0.45694136298819465,2.972500941748568,81.2,-4.099999999999994,1.9365,1.9661349206349206,-0.04349999999999987,253.0,262.3333333333333,0.0
1993-12-31,1.5618181818181818,1.529939393939394,0,6.5,-0.09999999999999964,6.633333333333333,-0.9000000000000004,323000.0,337933.3333333333,-4.71976401179941,0.5922741331301662,3.407732938414032,88.2,-2.799999999999997,1.910909090909091,1.942469696969697,-0.02559090909090922,338.0,292.3333333333333,0.0
1994-01-31,1.6105,1.5802727272727273,0,6.6,0.09999999999999964,6.566666666666666,-0.7000000000000002,359200.0,341066.6666666667,3.935185185185186,0.28778124417676576,3.3086266095749384,94.3,5.0,1.898,1.9151363636363634,-0.012909090909090981,276.0,289.0,0.0
1994-02-28,1.4989473684210526,1.5570885167464115,0,6.6,0.0,6.566666666666666,-0.5,348500.0,343566.6666666667,3.0303030303030276,0.05829016514546925,2.8734118125557373,93.2,6.6000000000000085,1.7905263157894735,1.8664784688995215,-0.10747368421052639,181.0,265.0,0.0
1994-03-31,1.4873913043478262,1.5322795575896266,0,6.5,-0.09999999999999964,6.566666666666666,-0.5,335750.0,347816.6666666667,-4.344729344729348,1.0201575463503865,4.013742016462052,91.5,5.599999999999994,1.6465217391304348,1.7783493516399693,-0.14400457665903876,463.0,306.6666666666667,0.0
1994-04-30,1.4226315789473685,1.4696567505720826,0,6.4,-0.09999999999999964,6.5,-0.6999999999999993,344000.0,342750.0,-3.0303030303030276,0.5913554477638527,4.342604424720231,92.6,7.0,1.5505263157894738,1.6625247902364606,-0.095995423340961,344.0,329.3333333333333,0.0
1994-05-31,1.2152380952380952,1.37508699284443,0,6.1,-0.3000000000000007,6.333333333333333,-1.0,359000.0,346250.0,4.481955762514556,0.4601048425961096,5.220887873549018,92.8,12.5,1.4404761904761905,1.545841415132033,-0.11005012531328329,333.0,380.0,0.0
1994-06-30,1.17,1.2692898913951547,0,6.1,0.0,6.2,-0.9000000000000004,340000.0,347666.6666666667,-0.8023340627279385,0.6751136558680537,5.692891278467149,91.2,9.700000000000003,1.5463636363636366,1.5124553808764336,0.10588744588744614,317.0,331.3333333333333,0.0
1994-07-31,1.168,1.1844126984126986,0,6.1,0.0,6.1,-0.8000000000000007,342200.0,347066.6666666667,-2.451539338654507,0.13303898639738243,5.548865528406344,89.0,12.0,1.5055,1.497446608946609,-0.040863636363636546,369.0,339.6666666666667,0.0
1994-08-31,1.058695652173913,1.132231884057971,0,6.0,-0.09999999999999964,6.066666666666666,-0.7999999999999998,336250.0,339483.3333333333,-1.3929618768328433,0.6704230927067067,6.384761951629092,91.7,14.400000000000006,1.5034782608695652,1.518447299077734,-0.0020217391304349075,294.0,326.6666666666667,0.0
1994-09-30,1.0647619047619048,1.097152518978606,0,5.9,-0.09999999999999964,6.0,-0.7999999999999998,330250.0,336233.3333333333,-2.581120943952797,0.3145485953005789,6.156180732641192,91.5,13.599999999999994,1.520952380952381,1.5099768806073153,0.017474120082815903,344.0,335.6666666666667,0.0
1994-10-31,1.0154999999999998,1.0463191856452727,0,5.8,-0.10000000000000053,5.8999999999999995,-1.0,333400.0,333300.0,-4.688393367638655,0.8045120691220431,6.231501771426062,92.7,10.0,1.4605,1.4949768806073154,-0.060452380952381146,211.0,283.0,0.0
1994-11-30,0.8065,0.9622539682539683,0,5.6,-0.20000000000000018,5.766666666666667,-1.0,328000.0,330550.0,-3.8123167155425186,0.6835881660052667,6.4711768991924545,91.6,10.399999999999991,1.3575000000000002,1.4463174603174602,-0.10299999999999976,410.0,321.6666666666667,0.0
1994-12-31,0.2242857142857142,0.6820952380952381,0,5.5,-0.09999999999999964,5.633333333333333,-1.0,323200.0,328200.0,0.06191950464395912,1.0218279603479097,6.925835091579047,95.1,6.8999999999999915,1.2895238095238095,1.369174603174603,-0.06797619047619063,307.0,309.3333333333333,0.0
1995-01-31,0.2725,0.43442857142857155,0,5.6,0.09999999999999964,5.566666666666666,-1.0,333500.0,328233.3333333333,-7.154788418708236,0.17019829295750188,6.800469318244806,97.6,3.299999999999997,1.3025,1.3165079365079366,0.012976190476190474,331.0,349.3333333333333,0.0
1995-02-28,0.3578947368421052,0.2848934837092733,0,5.4,-0.1999999999999993,5.5,-1.1999999999999993,337750.0,331483.3333333333,-3.0846484935437624,-0.11280505770735472,6.617845269116707,95.1,1.8999999999999915,1.3805263157894736,1.3241833751044279,0.07802631578947361,189.0,275.6666666666667,0.0
1995-03-31,0.4291304347826086,0.3531750572082381,0,5.4,0.0,5.466666666666668,-1.0999999999999996,340250.0,337166.6666666667,1.3402829486224954,0.16616802213702542,5.7165348260771465,90.3,-1.2000000000000028,1.4965217391304348,1.3931826849733027,0.11599542334096125,214.0,244.66666666666666,0.0
1995-04-30,0.4947368421052632,0.42725400457665913,0,5.8,0.39999999999999947,5.533333333333334,-0.6000000000000005,350200.0,342733.3333333333,1.8023255813953476,-0.17262341311966578,4.913630863868201,92.5,-0.09999999999999432,1.5363157894736843,1.471121281464531,0.039794050343249454,158.0,187.0,0.0
1995-05-31,0.4618181818181818,0.46189515290201805,0,5.6,-0.20000000000000018,5.6000000000000005,-0.5,370250.0,353566.6666666667,3.1337047353760417,0.49109262490132366,4.945992374531105,89.8,-3.0,1.570454545454545,1.5344306913528882,0.0341387559808608,-20.0,117.33333333333333,0.0
1995-06-30,0.4522727272727272,0.4696092503987242,0,5.6,0.0,5.666666666666667,-0.5,366250.0,362233.3333333333,7.720588235294112,0.3314331723927699,4.587732144288292,92.7,1.5,1.7322727272727272,1.6130143540669855,0.16181818181818208,245.0,127.66666666666667,0.0
1995-07-31,0.4979999999999999,0.4706969696969698,0,5.7,0.10000000000000053,5.633333333333333,-0.39999999999999947,371400.0,369300.0,8.533021624780822,-0.4181127385757377,4.012060921624383,94.4,5.400000000000006,1.7605,1.6877424242424242,0.028227272727272767,91.0,105.33333333333333,0.0
1995-08-31,0.5073913043478261,0.48588801054018455,0,5.7,0.0,5.666666666666667,-0.2999999999999998,356250.0,364633.3333333333,5.947955390334569,1.3256420444688333,4.689029105863818,96.2,4.5,1.704782608695652,1.7325184453227929,-0.05571739130434805,264.0,200.0,0.0
1995-09-30,0.3915,0.4656304347826088,0,5.6,-0.10000000000000053,5.666666666666667,-0.3000000000000007,362000.0,363216.6666666667,9.613928841786535,0.4033288089442033,4.7816808149161005,88.9,-2.5999999999999943,1.737,1.7340942028985504,0.0322173913043482,227.0,194.0,0.0
1995-10-31,0.3476190476190476,0.4155034506556247,0,5.5,-0.09999999999999964,5.6000000000000005,-0.2999999999999998,371500.0,363250.0,11.427714457108573,-0.1757561088312487,3.7627368685886786,90.2,-2.5,1.7052380952380954,1.715673567977916,-0.03176190476190466,153.0,214.66666666666666,0.0
1995-11-30,0.4514285714285714,0.39684920634920645,0,5.6,0.09999999999999964,5.566666666666666,0.0,377000.0,370166.6666666667,14.939024390243905,0.26354726629984615,3.3298500978240275,88.2,-3.3999999999999915,1.7542857142857144,1.7321746031746035,0.04904761904761901,139.0,173.0,0.0
1995-12-31,0.387,0.3953492063492065,0,5.6,0.0,5.566666666666666,0.09999999999999964,365000.0,371166.6666666667,12.93316831683169,0.347083386577518,2.6396897921781903,91.0,-4.099999999999994,1.779,1.7461746031746035,0.024714285714285467,160.0,150.66666666666666,0.0
1996-01-31,0.54,0.4594761904761906,0,5.6,0.0,5.6,0.0,374000.0,372000.0,12.143928035982011,-0.5723636015089628,1.8788215519394358,89.3,-8.299999999999997,1.809523809523809,1.7809365079365078,0.030523809523809176,-8.0,97.0,0.0
1996-02-29,0.78,0.5690000000000002,0,5.5,-0.09999999999999964,5.566666666666666,0.09999999999999964,377250.0,372083.3333333333,11.69504071058476,1.4635221208469718,3.4865787366735512,88.5,-6.599999999999994,1.821,1.803174603174603,0.011476190476190862,421.0,191.0,0.0
1996-03-31,0.6076190476190476,0.6425396825396827,0,5.5,0.0,5.533333333333334,0.09999999999999964,386400.0,379216.6666666667,13.563556208670091,-0.12242925706344998,3.188414739319012,93.7,3.4000000000000057,1.7676190476190474,1.799380952380952,-0.05338095238095253,254.0,222.33333333333334,0.0
1996-04-30,0.5540909090909091,0.6472366522366524,0,5.6,0.09999999999999964,5.533333333333334,-0.20000000000000018,359250.0,374300.0,2.5842375785265492,0.995039749949056,4.395391371041835,92.7,0.20000000000000284,1.6845454545454546,1.7577215007215006,-0.08307359307359286,166.0,280.3333333333333,0.0
1996-05-31,0.6418181818181817,0.6011760461760463,0,5.6,0.0,5.566666666666666,0.0,344500.0,363383.3333333333,-6.954760297096552,0.7473370902025378,4.661591494286932,89.4,-0.3999999999999915,1.560909090909091,1.671024531024531,-0.12363636363636354,339.0,253.0,0.0
1996-06-30,0.615,0.6036363636363639,0,5.3,-0.2999999999999998,5.5,-0.2999999999999998,342200.0,348650.0,-6.566552901023892,0.7622281048073498,5.110978907668273,92.4,-0.29999999999999716,1.488,1.5778181818181818,-0.07290909090909103,273.0,259.3333333333333,0.0
1996-07-31,0.5954545454545455,0.6174242424242425,0,5.5,0.20000000000000018,5.466666666666666,-0.20000000000000018,337000.0,341233.3333333333,-9.262250942380179,0.015375785523707997,5.568536043472649,94.7,0.29999999999999716,1.4877272727272726,1.5122121212121211,-0.00027272727272742436,249.0,287.0,0.0
1996-08-31,0.6063636363636363,0.6056060606060608,0,5.1,-0.40000000000000036,5.3,-0.6000000000000005,331800.0,337000.0,-6.863157894736838,0.5118289203219328,4.720645436557502,95.3,-0.9000000000000057,1.54,1.505242424242424,0.05227272727272747,179.0,233.66666666666666,0.0
1996-09-30,0.598,0.599939393939394,0,5.2,0.10000000000000053,5.266666666666667,-0.39999999999999947,342750.0,337183.3333333333,-5.317679558011045,0.6259139173877992,4.952801645891314,94.7,5.799999999999997,1.513,1.5135757575757574,-0.027000000000000135,202.0,210.0,0.0
1996-10-31,0.620909090909091,0.6084242424242426,0,5.2,0.0,5.166666666666667,-0.2999999999999998,339000.0,337850.0,-8.748317631224767,0.029613789018778647,5.168722601692299,96.5,6.299999999999997,1.5354545454545454,1.5294848484848484,0.022454545454545505,265.0,215.33333333333334,0.0
1996-11-30,0.5021052631578947,0.5736714513556621,0,5.4,0.20000000000000018,5.266666666666667,-0.1999999999999993,336400.0,339383.3333333333,-10.769230769230765,0.9186726470557405,5.855898562613082,99.2,11.0,1.5836842105263158,1.5440462519936204,0.0482296650717704,282.0,249.66666666666666,0.0
1996-12-31,0.5204761904761904,0.5478301815143922,0,5.4,0.0,5.333333333333333,-0.1999999999999993,353500.0,342966.6666666667,-3.150684931506853,0.6407086216587032,6.165643121709419,96.9,5.900000000000006,1.5904761904761904,1.5698716488190172,0.006791979949874571,196.0,247.66666666666666,0.0
1997-01-31,0.570952380952381,0.5311779448621555,0,5.3,-0.10000000000000053,5.366666666666667,-0.2999999999999998,339000.0,342966.6666666667,-9.35828877005348,0.15851253590393188,6.946049233947327,97.4,8.100000000000009,1.5171428571428571,1.563767752715121,-0.07333333333333325,213.0,230.33333333333334,0.0
1997-02-28,0.5210526315789474,0.5374937343358397,0,5.2,-0.09999999999999964,5.3,-0.2999999999999998,320750.0,337750.0,-14.976805831676609,1.1938518753170868,6.661807501031536,99.7,11.200000000000003,1.5221052631578948,1.5432414369256475,0.004962406015037724,317.0,242.0,0.0
1997-03-31,0.4725,0.5215016708437763,0,5.2,0.0,5.233333333333333,-0.2999999999999998,319400.0,326383.3333333333,-17.33954451345756,0.6346132066227916,7.470272474009643,100.0,6.299999999999997,1.488,1.5090827067669172,-0.03410526315789486,318.0,282.6666666666667,0.0
1997-04-30,0.4372727272727272,0.47694178628389167,0,5.1,-0.10000000000000053,5.166666666666667,-0.5,327000.0,322383.3333333333,-8.977035490605424,0.11722010065502442,6.536171976339267,101.4,8.700000000000003,1.4513636363636364,1.4871562998405103,-0.03663636363636358,298.0,311.0,0.0
1997-05-31,0.4342857142857143,0.4480194805194806,0,4.9,-0.1999999999999993,5.066666666666667,-0.6999999999999993,323800.0,323400.0,-6.00870827285922,0.5539648397783647,6.331688761977006,103.2,13.799999999999997,1.4919047619047618,1.477089466089466,0.04054112554112543,271.0,295.6666666666667,0.0
1997-06-30,0.3990476190476191,0.42353535353535365,0,5.0,0.09999999999999964,5.0,-0.2999999999999998,325500.0,325433.3333333333,-4.8801870251315,0.4595965749441433,6.012329789391524,104.5,12.099999999999994,1.5266666666666668,1.489978354978355,0.034761904761904994,256.0,275.0,0.0
1997-07-31,0.3295454545454545,0.38762626262626276,0,4.9,-0.09999999999999964,4.933333333333334,-0.5999999999999996,320250.0,323183.3333333333,-4.970326409495551,0.8542220977454162,6.901473595485519,107.1,12.399999999999991,1.526818181818182,1.5151298701298703,0.00015151515151523576,298.0,275.0,0.0
1997-08-31,0.3595238095238095,0.3627056277056278,0,4.8,-0.10000000000000053,4.8999999999999995,-0.2999999999999998,330200.0,325316.6666666667,-0.4822182037371947,1.0004661403578252,7.421174007233544,104.4,9.100000000000009,1.518095238095238,1.523860028860029,-0.008722943722944132,-27.0,175.66666666666666,0.0
1997-09-30,0.3266666666666666,0.3385786435786437,0,4.9,0.10000000000000053,4.866666666666667,-0.2999999999999998,315250.0,321900.0,-8.023340627279364,0.9159267160430806,7.7307713474798145,106.0,11.299999999999997,1.5042857142857142,1.5163997113997114,-0.013809523809523716,488.0,253.0,0.0
1997-10-31,0.2577272727272727,0.3146392496392498,0,4.7,-0.20000000000000018,4.8,-0.5,310000.0,318483.3333333333,-8.55457227138643,0.8866930363580661,8.653836077256006,105.6,9.099999999999994,1.5422727272727272,1.5215512265512263,0.037987012987013014,349.0,270.0,0.0
1997-11-30,0.1622222222222222,0.248872053872054,0,4.6,-0.10000000000000053,4.733333333333333,-0.8000000000000007,314600.0,313283.3333333333,-6.480380499405469,0.7875135934105604,8.512624010737335,107.2,8.0,1.5438888888888889,1.5301491101491103,0.0016161616161616266,301.0,379.3333333333333,0.0
1997-12-31,0.0936363636363636,0.17119528619528632,0,4.7,0.10000000000000053,4.666666666666667,-0.7000000000000002,313250.0,312616.6666666667,-11.386138613861386,0.4258485271143364,8.280957988374027,102.1,5.199999999999989,1.517272727272727,1.5344781144781143,-0.02661616161616176,324.0,324.6666666666667,0.0
1998-01-31,0.1875,0.1477861952861954,0,4.6,-0.10000000000000053,4.633333333333333,-0.7000000000000002,321200.0,316350.0,-5.250737463126843,0.4383363230729298,8.58347433946034,106.6,9.199999999999989,1.652,1.571053872053872,0.1347272727272728,257.0,294.0,0.0
1998-02-28,0.1568421052631579,0.1459928229665073,0,4.6,0.0,4.633333333333333,-0.6000000000000005,319000.0,317816.6666666667,-0.5455962587685104,0.1618798460184756,7.476143150007708,110.4,10.700000000000003,1.681578947368421,1.616950558213716,0.02957894736842115,211.0,264.0,0.0
1998-03-31,0.0859090909090909,0.14341706539074975,0,4.7,0.10000000000000053,4.633333333333334,-0.5,315000.0,318400.0,-1.3775829680651275,0.035165282749005655,6.835942439493192,106.5,6.5,1.671818181818182,1.6684657097288678,-0.00976076555023897,148.0,205.33333333333334,0.0
1998-04-30,0.0733333333333333,0.10536150983519417,0,4.3,-0.40000000000000036,4.533333333333334,-0.7999999999999998,311000.0,315000.0,-4.892966360856265,0.3431256509800251,7.077008185695677,108.7,7.299999999999997,1.6928571428571426,1.682084757347915,0.021038961038960524,280.0,213.0,0.0
1998-05-31,0.059,0.07274747474747488,0,4.4,0.10000000000000053,4.466666666666666,-0.5,311200.0,312400.0,-3.8912909203211887,0.6591340431881365,7.188999827918208,106.5,3.299999999999997,1.645,1.6698917748917748,-0.0478571428571426,400.0,276.0,0.0
1998-06-30,-0.0236363636363636,0.036232323232323387,1,4.5,0.09999999999999964,4.3999999999999995,-0.5,338000.0,320066.6666666667,3.840245775729656,-0.5998591461821245,6.058575229559682,105.6,1.0999999999999943,1.6377272727272727,1.6585281385281385,-0.0072727272727273196,231.0,303.6666666666667,0.0
1998-07-31,0.0031818181818181,0.012848484848484979,0,4.5,0.0,4.466666666666666,-0.40000000000000036,333000.0,327400.0,3.9812646370023463,-0.3845573464364205,4.755871384932742,105.2,-1.8999999999999915,1.6877272727272723,1.6568181818181815,0.0499999999999996,136.0,255.66666666666666,0.0
1998-08-31,0.0733333333333333,0.01762626262626275,0,4.5,0.0,4.5,-0.2999999999999998,312600.0,327866.6666666667,-5.330102967898243,2.070330159316258,5.865515150473688,104.4,0.0,1.8014285714285714,1.7089610389610386,0.11370129870129908,334.0,233.66666666666666,0.0
1998-09-30,0.1404761904761904,0.07233044733044741,0,4.6,0.09999999999999964,4.533333333333334,-0.3000000000000007,304000.0,316533.3333333333,-3.568596352101505,-0.05321862535943023,4.848836473856544,100.9,-5.099999999999994,2.281428571428571,1.9235281385281382,0.47999999999999976,198.0,222.66666666666666,0.0
1998-10-31,0.438095238095238,0.21730158730158736,0,4.5,-0.09999999999999964,4.533333333333334,-0.20000000000000018,310600.0,309066.6666666667,0.1935483870967758,0.6836260369526892,4.637794383238925,97.4,-8.199999999999989,2.6523809523809527,2.245079365079365,0.3709523809523816,205.0,245.66666666666666,0.0
1998-11-30,0.2873684210526315,0.28864661654135343,0,4.4,-0.09999999999999964,4.5,-0.1999999999999993,316000.0,310200.0,0.4450095359186168,-0.07581396313459665,3.741486019967022,102.7,-4.5,2.5105263157894737,2.4814452798663322,-0.141854636591479,273.0,225.33333333333334,0.0
1998-12-31,0.1386363636363636,0.2880333409280778,0,4.4,0.0,4.433333333333334,-0.2999999999999998,316000.0,314200.0,0.8778930566640142,0.4530380879463447,3.7695732652959,100.5,-1.5999999999999943,2.5813636363636365,2.581423634844688,0.07083732057416281,373.0,283.6666666666667,0.0
1999-01-31,0.1068421052631579,0.17761562998405114,0,4.3,-0.10000000000000053,4.366666666666666,-0.2999999999999998,326200.0,319400.0,1.5566625155666314,0.43205518919633423,3.763083805136991,103.9,-2.6999999999999886,2.5657894736842106,2.55255980861244,-0.015574162679425907,104.0,250.0,0.0
1999-02-28,0.1226315789473684,0.1227033492822968,0,4.4,0.10000000000000053,4.366666666666666,-0.1999999999999993,301500.0,314566.6666666667,-5.485893416927901,0.608149732155816,4.225398806274816,108.1,-2.3000000000000114,2.39,2.512384370015949,-0.1757894736842105,418.0,298.3333333333333,0.0
1999-03-31,0.1795652173913043,0.13634630053394367,0,4.2,-0.20000000000000018,4.3,-0.5,302750.0,310150.0,-3.888888888888886,0.22686221273018337,4.425125461604007,105.7,-0.7999999999999972,2.301304347826087,2.419031273836766,-0.08869565217391306,117.0,213.0,0.0
1999-04-30,0.2077272727272727,0.16997468968864862,0,4.3,0.09999999999999964,4.3,0.0,308500.0,304250.0,-0.8038585209003246,0.22986238859665775,4.307254602909483,104.6,-4.1000000000000085,2.2945454545454544,2.328616600790514,-0.006758893280632616,361.0,298.6666666666667,0.0
1999-05-31,0.285,0.22409749670619247,0,4.2,-0.09999999999999964,4.233333333333333,-0.20000000000000018,301600.0,304283.3333333333,-3.084832904884316,0.6322550732504428,4.27940147673862,106.8,0.29999999999999716,2.1825,2.259449934123847,-0.11204545454545434,218.0,232.0,0.0
1999-06-30,0.2809090909090909,0.257878787878788,0,4.3,0.09999999999999964,4.266666666666667,-0.20000000000000018,294000.0,301366.6666666667,-13.017751479289942,-0.07843701328035246,4.826418688874012,107.3,1.7000000000000028,2.1154545454545453,2.1975,-0.06704545454545485,271.0,283.3333333333333,0.0
1999-07-31,0.2371428571428571,0.2676839826839828,0,4.3,0.0,4.266666666666667,-0.20000000000000018,298000.0,297866.6666666667,-10.510510510510507,0.5786177951119464,5.839978413843561,106.0,0.7999999999999972,2.1561904761904764,2.151381673881674,0.04073593073593118,338.0,275.6666666666667,0.0
1999-08-31,0.2609090909090909,0.25965367965367975,0,4.2,-0.09999999999999964,4.266666666666667,-0.2999999999999998,290750.0,294250.0,-6.989763275751759,0.4015282897980921,4.109544569149426,104.5,0.09999999999999432,2.2150000000000003,2.162215007215007,0.05880952380952387,150.0,253.0,0.0
1999-09-30,0.2533333333333333,0.25046176046176055,0,4.2,0.0,4.233333333333333,-0.39999999999999947,289500.0,292750.0,-4.7697368421052655,-0.403708999870811,3.7444563415508503,107.2,6.299999999999997,2.2871428571428574,2.2194444444444446,0.07214285714285706,199.0,229.0,0.0
1999-10-31,0.2495,0.25458080808080824,0,4.1,-0.10000000000000053,4.166666666666667,-0.40000000000000036,290400.0,290216.6666666667,-6.503541532517709,1.2222981351874385,4.29950432876991,103.2,5.799999999999997,2.266,2.256047619047619,-0.021142857142857352,407.0,252.0,0.0
1999-11-30,0.172,0.22494444444444453,0,4.1,0.0,4.133333333333333,-0.3000000000000007,281750.0,287216.6666666667,-10.838607594936711,0.4847386851960289,4.884601547870515,107.2,4.5,2.1165,2.223214285714286,-0.1495000000000002,288.0,298.0,0.0
1999-12-31,0.1709090909090909,0.1974696969696971,0,4.0,-0.09999999999999964,4.066666666666666,-0.40000000000000036,278500.0,283550.0,-11.867088607594933,0.7713127928427044,5.216917187508963,105.4,4.900000000000006,1.9118181818181816,2.0981060606060606,-0.2046818181818182,317.0,337.3333333333333,0.0
2000-01-31,0.221,0.18796969696969712,0,4.0,0.0,4.033333333333332,-0.2999999999999998,288400.0,282883.3333333333,-11.587982832618026,-0.13680487522828022,4.620955049951481,112.0,8.099999999999994,1.6715,1.899939393939394,-0.24031818181818165,228.0,277.6666666666667,0.0
2000-02-29,-0.091,0.10030303030303045,1,4.1,0.09999999999999964,4.033333333333333,-0.3000000000000007,293750.0,286883.3333333333,-2.570480928689889,0.3123293058620469,4.313335681097841,111.3,3.200000000000003,1.7675,1.7836060606060606,0.09600000000000009,109.0,218.0,0.0
2000-03-31,-0.2717391304347826,-0.04724637681159405,1,4.0,-0.09999999999999964,4.033333333333333,-0.20000000000000018,274750.0,285633.3333333333,-9.248554913294793,0.35557191537280985,4.447293166354416,107.1,1.3999999999999915,2.110869565217391,1.8499565217391305,0.34336956521739115,484.0,273.6666666666667,0.0
2000-04-30,-0.4131578947368421,-0.2586323417238747,1,3.8,-0.20000000000000018,3.9666666666666663,-0.5,271600.0,280033.3333333333,-11.961102106969202,0.5952225926311616,4.828026846244748,109.2,4.6000000000000085,2.411578947368421,2.096649504195271,0.3007093821510298,280.0,291.0,0.0
2000-05-31,-0.3690909090909091,-0.35132931142084445,1,4.0,0.20000000000000018,3.9333333333333336,-0.20000000000000018,282250.0,276200.0,-6.415782493368704,0.2707691245527277,4.451469064576807,110.7,3.9000000000000057,2.46,2.327482837528604,0.04842105263157892,221.0,328.3333333333333,0.0
2000-06-30,-0.3845454545454546,-0.38893141945773513,1,4.0,0.0,3.9333333333333336,-0.2999999999999998,291000.0,281616.6666666667,-1.0204081632653073,0.03905329645323974,4.574285752844154,106.4,-0.8999999999999915,2.385,2.418859649122807,-0.07500000000000018,-42.0,153.0,0.0
2000-07-31,-0.285,-0.346212121212121,1,4.0,0.0,4.0,-0.2999999999999998,295000.0,289416.6666666667,-1.0067114093959773,-0.19508271119800247,3.7698485910728996,108.3,2.299999999999997,2.2925,2.379166666666667,-0.0924999999999998,165.0,114.66666666666667,0.0
2000-08-31,-0.4026086956521739,-0.35738471673254263,1,4.1,0.09999999999999964,4.033333333333332,-0.10000000000000053,312750.0,299583.3333333333,7.566638005159065,-0.272291950416359,3.0734226950164922,107.3,2.799999999999997,2.429130434782609,2.368876811594203,0.13663043478260883,6.0,43.0,0.0
